dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_15,200,0.84,0.839421918908069,341.03,6.718022904940881
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_16,200,0.845,0.8445297023496076,341.03,6.720718575059436
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_17,200,0.84,0.8395989974937343,341.03,6.728960228996584
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_18,200,0.845,0.8445297023496076,341.03,6.728483154962305
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_19,200,0.845,0.8445297023496076,341.03,6.737632482050685
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_20,200,0.84,0.839421918908069,341.03,6.757812288327841
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_21,200,0.835,0.8344993605657113,341.03,6.755239363817964
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_22,200,0.845,0.8445297023496076,341.03,6.7546450302470475
rte,Qwen/Qwen3-4B,4,5,exhaustive,perm_23,200,0.835,0.8344993605657113,341.03,6.726870767772198
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_00,200,0.745,0.742677665935064,396.47,6.807515084219631
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_01,200,0.745,0.7448405253283301,396.47,6.8347381499479525
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_02,200,0.745,0.7415824276050772,396.47,6.877154847374186
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_03,200,0.73,0.7299999999999999,396.47,6.842867727420526
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_04,200,0.76,0.7593984962406015,396.47,6.834147109766491
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_05,200,0.725,0.7248280175109443,396.47,6.847904505120823
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_06,200,0.73,0.7299999999999999,396.47,6.8492707846162375
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_07,200,0.715,0.7146504467973267,396.47,6.854207329975907
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_08,200,0.735,0.7349933748343709,396.47,6.836042951646959
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_09,200,0.72,0.71997199719972,396.47,6.824428781925235
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_10,200,0.695,0.6922223063144883,396.47,6.837667511164909
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_11,200,0.69,0.6888799678843838,396.47,6.827513096941402
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_12,200,0.74,0.7398959583833533,396.47,6.8433349827246275
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_13,200,0.735,0.7349403615813557,396.47,6.859735341888154
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_14,200,0.735,0.7338756245135698,396.47,6.8630833948845975
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_15,200,0.745,0.7444825772188681,396.47,6.877830319834175
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_16,200,0.75,0.7499749974997499,396.47,8.947988168773009
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_17,200,0.74,0.7399739973997399,396.47,8.627856710983906
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_18,200,0.74,0.7395833333333335,396.47,8.447450385050615
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_19,200,0.71,0.7064480210547626,396.47,7.022509541828185
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_20,200,0.725,0.7241656009428521,396.47,6.839688243810087
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_21,200,0.725,0.7249381110749918,396.47,6.844384771771729
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_22,200,0.725,0.7234443746071653,396.47,6.880289619119139
mrpc,Qwen/Qwen3-4B,4,1,exhaustive,perm_23,200,0.725,0.7234443746071653,396.47,7.203360342013184
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_00,200,0.7,0.6992481203007519,379.54,6.978911792684812
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_01,200,0.69,0.68996899689969,379.54,6.949710402986966
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_02,200,0.7,0.6998799519807923,379.54,7.05670742833172
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_03,200,0.705,0.7049336100622641,379.54,7.062746119889198
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_04,200,0.695,0.6949313595559001,379.54,6.7377861310960725
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_05,200,0.705,0.7049336100622641,379.54,6.756682243896648
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_06,200,0.69,0.6884735202492211,379.54,6.767882058920804
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_07,200,0.7,0.6995192307692307,379.54,6.7361744921363425
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_08,200,0.69,0.6895032051282051,379.54,6.716087799024535
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_09,200,0.695,0.6948092557848655,379.54,6.732851203676546
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_10,200,0.7,0.6997297567811029,379.54,6.744782090041554
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_11,200,0.705,0.7048155096935584,379.54,6.730031173414318
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_12,200,0.7,0.6985227615315044,379.54,6.7148016399587505
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_13,200,0.685,0.6848030018761726,379.54,6.71825133083621
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_14,200,0.68,0.677386833350136,379.54,6.705306837131502
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_15,200,0.69,0.689875950380152,379.54,6.70634132088162
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_16,200,0.72,0.7192982456140351,379.54,6.697211070044432
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_17,200,0.71,0.7099709970997101,379.54,6.699311987031251
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_18,200,0.705,0.7041049173750595,379.54,6.710484798124526
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_19,200,0.71,0.7095352564102564,379.54,6.749786614906043
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_20,200,0.705,0.7028531137468207,379.54,6.752994537964696
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_21,200,0.69,0.6884735202492211,379.54,6.738975585263688
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_22,200,0.72,0.7197477729956961,379.54,6.728333197941538
mrpc,Qwen/Qwen3-4B,4,2,exhaustive,perm_23,200,0.695,0.6949313595559001,379.54,6.731872416945407
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_00,200,0.72,0.7116671815466997,390.75,6.8017746002587955
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_01,200,0.745,0.7409523809523808,390.75,6.79775092320051
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_02,200,0.715,0.7059961315280464,390.75,6.813586583855795
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_03,200,0.76,0.7580401250126021,390.75,6.812185321003199
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_04,200,0.76,0.7584541062801933,390.75,6.816597317985725
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_05,200,0.77,0.7691690084303493,390.75,6.811435524810804
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_06,200,0.775,0.7733625443831684,390.75,6.794786418933654
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_07,200,0.775,0.7733625443831684,390.75,6.810538916208316
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_08,200,0.76,0.7564935064935063,390.75,6.800906806020066
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_09,200,0.745,0.7409523809523808,390.75,6.813235596724553
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_10,200,0.765,0.7640029123044865,390.75,6.811208031955175
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_11,200,0.76,0.7584541062801933,390.75,6.817146631743526
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_12,200,0.78,0.7794486215538847,390.75,6.818150388950016
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_13,200,0.775,0.774859287054409,390.75,6.827193513134262
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_14,200,0.755,0.7511111111111111,390.75,6.840659202862298
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_15,200,0.745,0.7409523809523808,390.75,7.963027379970299
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_16,200,0.785,0.7849946248656217,390.75,8.459480125107802
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_17,200,0.77,0.7699999999999999,390.75,8.614468085084809
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_18,200,0.75,0.7474747474747475,390.75,8.00822313502431
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_19,200,0.78,0.7767857142857144,390.75,6.784513961465564
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_20,200,0.765,0.7628598097832942,390.75,6.789114839979447
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_21,200,0.74,0.7348021215830274,390.75,6.801257078885101
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_22,200,0.785,0.7834353201883608,390.75,6.926708922284888
mrpc,Qwen/Qwen3-4B,4,3,exhaustive,perm_23,200,0.735,0.7293087157486147,390.75,6.997900471033063
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_00,200,0.745,0.7446872418712923,308.48,6.622759096964728
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_01,200,0.74,0.74,308.48,6.665345176093979
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_02,200,0.73,0.7298919567827131,308.48,6.981220848014345
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_03,200,0.745,0.7446872418712923,308.48,6.965157297148835
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_04,200,0.765,0.7636706473915775,308.48,6.999316584697226
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_05,200,0.755,0.7549938748468712,308.48,6.888283739855979
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_06,200,0.735,0.7348342714196372,308.48,6.655602049169829
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_07,200,0.75,0.7490967482938578,308.48,6.636027442698833
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_08,200,0.75,0.7497747973175859,308.48,6.645215660071699
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_09,200,0.745,0.7449426120877197,308.48,6.656507486040937
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_10,200,0.75,0.7493734335839599,308.48,6.625054160918808
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_11,200,0.75,0.75,308.48,6.630108531971928
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_12,200,0.73,0.7297567811029926,308.48,6.658740414102795
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_13,200,0.75,0.7487689679429204,308.48,6.665566174109699
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_14,200,0.74,0.7393483709273183,308.48,6.665574552986072
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_15,200,0.745,0.7446872418712923,308.48,6.666700001107529
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_16,200,0.74,0.7378768020969855,308.48,6.666912961780326
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_17,200,0.755,0.7549448625940836,308.48,6.687973569089081
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_18,200,0.765,0.7642869680784372,308.48,6.707587032142328
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_19,200,0.76,0.75997599759976,308.48,6.6920974748791195
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_20,200,0.765,0.7649471131004477,308.48,6.679168972070329
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_21,200,0.78,0.7789166917897699,308.48,6.684840809146408
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_22,200,0.76,0.75997599759976,308.48,6.654256224981509
mrpc,Qwen/Qwen3-4B,4,4,exhaustive,perm_23,200,0.77,0.7699079631852741,308.48,6.651762496010633
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_00,200,0.72,0.7144022847817217,375.265,6.681939505331684
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_01,200,0.74,0.7387197266606371,375.265,6.711613232124364
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_02,200,0.72,0.7126436781609196,375.265,6.733140940050362
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_03,200,0.71,0.7013695808876532,375.265,6.731876309058862
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_04,200,0.76,0.7584541062801933,375.265,6.74379267176846
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_05,200,0.745,0.7402663543072495,375.265,6.721360513794934
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_06,200,0.725,0.7229986653572058,375.265,6.744628913176712
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_07,200,0.75,0.7495993589743589,375.265,6.767854882957181
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_08,200,0.735,0.7325865940109488,375.265,6.748061188001884
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_09,200,0.71,0.7023809523809523,375.265,6.726033097045729
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_10,200,0.745,0.7442262845106447,375.265,6.7319303970143665
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_11,200,0.725,0.7182304874612566,375.265,6.744026280211983
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_12,200,0.735,0.7314484051582174,375.265,6.745114321849542
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_13,200,0.715,0.7070237207987459,375.265,6.730685823917156
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_14,200,0.725,0.7229986653572058,375.265,6.71746857103426
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_15,200,0.745,0.742677665935064,375.265,6.729152189916931
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_16,200,0.755,0.7527687378591791,375.265,6.736894738860428
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_17,200,0.755,0.7532169927727833,375.265,6.735492234816775
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_18,200,0.735,0.7344622861294121,375.265,6.74420473081409
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_19,200,0.74,0.7373737373737373,375.265,6.746624488849193
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_20,200,0.765,0.7645231593977805,375.265,6.7526491170574445
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_21,200,0.745,0.7431442169675908,375.265,7.696493709954666
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_22,200,0.75,0.7474747474747475,375.265,8.371965325990459
mrpc,Qwen/Qwen3-4B,4,5,exhaustive,perm_23,200,0.76,0.7580401250126021,375.265,8.310254980169702
