dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_10,200,0.95,0.9499949994999499,146.515,6.4509048567852005
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_11,200,0.945,0.9449656035021889,146.515,6.4554737728904
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_12,200,0.94,0.93999399939994,146.515,6.469946171971969
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_13,200,0.94,0.9399759903961584,146.515,6.465076040651184
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_14,200,0.945,0.9449876222149983,146.515,6.471564700972522
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_15,200,0.945,0.9449986249656241,146.515,6.38192700673244
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_16,200,0.95,0.9499799919967986,146.515,6.416304618265713
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_17,200,0.935,0.9349853717086344,146.515,6.39977891734452
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_18,200,0.935,0.934998374959374,146.515,6.3783413021301385
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_19,200,0.955,0.9549718574108819,146.515,6.4336655449005775
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_20,200,0.935,0.934998374959374,146.515,6.475768277741736
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_21,200,0.945,0.9449656035021889,146.515,6.330519399343757
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_22,200,0.945,0.9449986249656241,146.515,6.3322850498661865
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_23,200,0.945,0.9449986249656241,146.515,6.362554134771926
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_24,200,0.945,0.9449986249656241,146.515,6.342685661802534
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_25,200,0.945,0.9449876222149983,146.515,6.372840848838678
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_26,200,0.955,0.9549988749718743,146.515,6.333596700133057
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_27,200,0.93,0.9299719887955181,146.515,6.3205785469617695
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_28,200,0.945,0.9449876222149983,146.515,6.402945702051511
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_29,200,0.935,0.934959349593496,146.515,6.399828129098751
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_30,200,0.95,0.9499799919967986,146.515,6.392821958928835
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_31,200,0.945,0.9449986249656241,146.515,6.323432285862509
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_32,200,0.955,0.9549988749718743,146.515,6.319147403963143
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_33,200,0.95,0.9499949994999499,146.515,6.360122052865336
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_34,200,0.955,0.9549898727213622,146.515,6.5088031109189615
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_35,200,0.93,0.9299929992999301,146.515,6.463229406945175
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_36,200,0.94,0.94,146.515,6.457132987881778
sst2,Qwen/Qwen3-4B,8,3,exhaustive,perm_37,200,0.94,0.9399759903961584,146.515,6.365335998154478
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_08,200,0.95,0.9499949994999499,220.605,6.426103654084727
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_09,200,0.94,0.94,220.605,6.421665675210534
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_10,200,0.94,0.94,220.605,6.452712010941468
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_11,200,0.94,0.94,220.605,6.501372657949105
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_12,200,0.95,0.9500000000000001,220.605,6.462530873075593
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_13,200,0.94,0.93999399939994,220.605,6.443157572008204
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_14,200,0.94,0.9399759903961584,220.605,6.448593098000856
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_15,200,0.95,0.9500000000000001,220.605,6.44899553610594
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_16,200,0.94,0.93999399939994,220.605,6.479262405016925
