dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
mrpc,Qwen/Qwen3-4B,2,1,label_grouped,label_grouped,200,0.71,0.7076318177235609,201.47,9.849584285868332
mrpc,Qwen/Qwen3-4B,2,1,alternating,alternating,200,0.71,0.7076318177235609,201.47,8.789393486120389
mrpc,Qwen/Qwen3-4B,2,1,random,random_0,200,0.71,0.7076318177235609,201.47,8.945455956898513
mrpc,Qwen/Qwen3-4B,2,1,random,random_1,200,0.71,0.7076318177235609,201.47,9.09202562700375
mrpc,Qwen/Qwen3-4B,2,1,random,random_2,200,0.71,0.7076318177235609,201.47,9.045494232908823
mrpc,Qwen/Qwen3-4B,2,1,random,random_3,200,0.71,0.7076318177235609,201.47,9.096423086870345
mrpc,Qwen/Qwen3-4B,2,1,random,random_4,200,0.71,0.7076318177235609,201.47,9.01979534480779
mrpc,Qwen/Qwen3-4B,4,1,canonical,canonical,200,0.745,0.742677665935064,396.47,11.36138241791923
mrpc,Qwen/Qwen3-4B,4,1,label_grouped,label_grouped,200,0.695,0.6922223063144883,396.47,11.269205476055504
mrpc,Qwen/Qwen3-4B,4,1,alternating,alternating,200,0.715,0.7146504467973267,396.47,11.41634178707318
mrpc,Qwen/Qwen3-4B,4,1,random,random_0,200,0.72,0.71997199719972,396.47,11.417769683961524
mrpc,Qwen/Qwen3-4B,4,1,random,random_1,200,0.725,0.7241656009428521,396.47,11.546257937006885
mrpc,Qwen/Qwen3-4B,4,1,random,random_2,200,0.715,0.7146504467973267,396.47,11.523046475922456
mrpc,Qwen/Qwen3-4B,4,1,random,random_3,200,0.73,0.7299999999999999,396.47,11.512762305923388
mrpc,Qwen/Qwen3-4B,4,1,random,random_4,200,0.69,0.6888799678843838,396.47,10.684702869941248
mrpc,Qwen/Qwen3-4B,8,1,canonical,canonical,200,0.75,0.7495993589743589,658.47,13.427812570138485
mrpc,Qwen/Qwen3-4B,8,1,label_grouped,label_grouped,200,0.73,0.7209590739975196,658.47,14.248909071859089
mrpc,Qwen/Qwen3-4B,8,1,alternating,alternating,200,0.755,0.7536140791954746,658.47,18.435281825935817
mrpc,Qwen/Qwen3-4B,8,1,random,random_0,200,0.745,0.7402663543072495,658.47,18.15688655883423
mrpc,Qwen/Qwen3-4B,8,1,random,random_1,200,0.755,0.7548467792370231,658.47,17.96706311320304
mrpc,Qwen/Qwen3-4B,8,1,random,random_2,200,0.75,0.7457023700539112,658.47,14.61176452798827
mrpc,Qwen/Qwen3-4B,8,1,random,random_3,200,0.74,0.7398959583833533,658.47,15.24761212906742
mrpc,Qwen/Qwen3-4B,8,1,random,random_4,200,0.73,0.7277951406391774,658.47,15.127574389902293
mrpc,Qwen/Qwen3-4B,2,2,canonical,canonical,200,0.7,0.6963255390221683,223.54,8.083865499924286
mrpc,Qwen/Qwen3-4B,2,2,label_grouped,label_grouped,200,0.7,0.6963255390221683,223.54,8.346064875964657
mrpc,Qwen/Qwen3-4B,2,2,alternating,alternating,200,0.7,0.6963255390221683,223.54,8.014930765042664
mrpc,Qwen/Qwen3-4B,2,2,random,random_0,200,0.7,0.6963255390221683,223.54,8.55593953911739
mrpc,Qwen/Qwen3-4B,2,2,random,random_1,200,0.705,0.7044014128610436,223.54,9.752272633893881
mrpc,Qwen/Qwen3-4B,2,2,random,random_2,200,0.7,0.6963255390221683,223.54,9.79770883503079
mrpc,Qwen/Qwen3-4B,2,2,random,random_3,200,0.7,0.6963255390221683,223.54,8.900730232839123
mrpc,Qwen/Qwen3-4B,2,2,random,random_4,200,0.705,0.7044014128610436,223.54,8.648447967134416
mrpc,Qwen/Qwen3-4B,4,2,canonical,canonical,200,0.7,0.6992481203007519,379.54,11.574242720002076
mrpc,Qwen/Qwen3-4B,4,2,label_grouped,label_grouped,200,0.72,0.7197477729956961,379.54,9.1298131699441
mrpc,Qwen/Qwen3-4B,4,2,alternating,alternating,200,0.71,0.7095352564102564,379.54,9.198619395072456
mrpc,Qwen/Qwen3-4B,4,2,random,random_0,200,0.685,0.6848030018761726,379.54,9.754351783994935
mrpc,Qwen/Qwen3-4B,4,2,random,random_1,200,0.72,0.7197477729956961,379.54,12.25343704194529
mrpc,Qwen/Qwen3-4B,4,2,random,random_2,200,0.695,0.6949313595559001,379.54,11.519451336018392
mrpc,Qwen/Qwen3-4B,4,2,random,random_3,200,0.705,0.7048155096935584,379.54,8.78168241889216
mrpc,Qwen/Qwen3-4B,4,2,random,random_4,200,0.695,0.6949313595559001,379.54,8.605418148130411
mrpc,Qwen/Qwen3-4B,8,2,canonical,canonical,200,0.735,0.7344622861294121,668.54,12.126408809912391
mrpc,Qwen/Qwen3-4B,8,2,label_grouped,label_grouped,200,0.71,0.7099709970997101,668.54,12.129756347028888
mrpc,Qwen/Qwen3-4B,8,2,alternating,alternating,200,0.725,0.7249381110749918,668.54,12.166002758123796
mrpc,Qwen/Qwen3-4B,8,2,random,random_0,200,0.73,0.7295673076923077,668.54,13.819531781991827
mrpc,Qwen/Qwen3-4B,8,2,random,random_1,200,0.735,0.7341959427267484,668.54,14.622450424052658
mrpc,Qwen/Qwen3-4B,8,2,random,random_2,200,0.725,0.7248280175109443,668.54,14.833836415215046
mrpc,Qwen/Qwen3-4B,8,2,random,random_3,200,0.72,0.7189883580891208,668.54,13.47481387994776
mrpc,Qwen/Qwen3-4B,8,2,random,random_4,200,0.735,0.7344622861294121,668.54,13.973197801984497
mrpc,Qwen/Qwen3-4B,2,3,canonical,canonical,200,0.725,0.7152545882840207,211.75,8.377033598007984
mrpc,Qwen/Qwen3-4B,2,3,label_grouped,label_grouped,200,0.77,0.7694235588972431,211.75,8.483565020869719
mrpc,Qwen/Qwen3-4B,2,3,alternating,alternating,200,0.77,0.7694235588972431,211.75,8.295200483917142
mrpc,Qwen/Qwen3-4B,2,3,random,random_0,200,0.725,0.7152545882840207,211.75,7.81495267203718
mrpc,Qwen/Qwen3-4B,2,3,random,random_1,200,0.77,0.7694235588972431,211.75,8.059090334936627
mrpc,Qwen/Qwen3-4B,2,3,random,random_2,200,0.725,0.7152545882840207,211.75,7.651324852049584
mrpc,Qwen/Qwen3-4B,2,3,random,random_3,200,0.77,0.7694235588972431,211.75,7.689133991967537
mrpc,Qwen/Qwen3-4B,2,3,random,random_4,200,0.725,0.7152545882840207,211.75,7.688154160088743
mrpc,Qwen/Qwen3-4B,4,3,canonical,canonical,200,0.72,0.7116671815466997,390.75,8.516081531051896
mrpc,Qwen/Qwen3-4B,4,3,label_grouped,label_grouped,200,0.75,0.7474747474747475,390.75,8.658760359045118
mrpc,Qwen/Qwen3-4B,4,3,alternating,alternating,200,0.765,0.7628598097832942,390.75,11.060803061147453
mrpc,Qwen/Qwen3-4B,4,3,random,random_0,200,0.75,0.7474747474747475,390.75,11.145046254998306
mrpc,Qwen/Qwen3-4B,4,3,random,random_1,200,0.765,0.7640029123044865,390.75,11.187777500977973
mrpc,Qwen/Qwen3-4B,4,3,random,random_2,200,0.735,0.7293087157486147,390.75,9.233720791133237
mrpc,Qwen/Qwen3-4B,4,3,random,random_3,200,0.745,0.7409523809523808,390.75,8.882088332044077
mrpc,Qwen/Qwen3-4B,4,3,random,random_4,200,0.755,0.7511111111111111,390.75,8.904731111120782
mrpc,Qwen/Qwen3-4B,8,3,canonical,canonical,200,0.745,0.7435575109993715,595.75,11.590627713972935
mrpc,Qwen/Qwen3-4B,8,3,label_grouped,label_grouped,200,0.745,0.7448405253283301,595.75,11.643674497914617
mrpc,Qwen/Qwen3-4B,8,3,alternating,alternating,200,0.74,0.7348021215830274,595.75,11.641740892984672
mrpc,Qwen/Qwen3-4B,8,3,random,random_0,200,0.745,0.7402663543072495,595.75,11.620558091031853
mrpc,Qwen/Qwen3-4B,8,3,random,random_1,200,0.735,0.7314484051582174,595.75,11.615240872721188
mrpc,Qwen/Qwen3-4B,8,3,random,random_2,200,0.755,0.7522687631133245,595.75,11.598481530018034
mrpc,Qwen/Qwen3-4B,8,3,random,random_3,200,0.755,0.7548467792370231,595.75,12.243583575007506
mrpc,Qwen/Qwen3-4B,8,3,random,random_4,200,0.735,0.727583459690062,595.75,14.470007180876564
mrpc,Qwen/Qwen3-4B,2,4,canonical,canonical,200,0.735,0.7344622861294121,244.48,9.07426821810077
mrpc,Qwen/Qwen3-4B,2,4,label_grouped,label_grouped,200,0.735,0.7344622861294121,244.48,8.902352079065167
mrpc,Qwen/Qwen3-4B,2,4,alternating,alternating,200,0.735,0.7344622861294121,244.48,8.339539826047258
mrpc,Qwen/Qwen3-4B,2,4,random,random_0,200,0.77,0.7696314102564102,244.48,8.120915711158887
mrpc,Qwen/Qwen3-4B,2,4,random,random_1,200,0.77,0.7696314102564102,244.48,8.15393308804778
mrpc,Qwen/Qwen3-4B,2,4,random,random_2,200,0.77,0.7696314102564102,244.48,8.299560918065254
mrpc,Qwen/Qwen3-4B,2,4,random,random_3,200,0.735,0.7344622861294121,244.48,8.115237239093403
mrpc,Qwen/Qwen3-4B,2,4,random,random_4,200,0.77,0.7696314102564102,244.48,8.212424537021434
mrpc,Qwen/Qwen3-4B,4,4,canonical,canonical,200,0.745,0.7446872418712923,308.48,8.928075391057064
mrpc,Qwen/Qwen3-4B,4,4,label_grouped,label_grouped,200,0.74,0.7393483709273183,308.48,10.940590525089647
mrpc,Qwen/Qwen3-4B,4,4,alternating,alternating,200,0.73,0.7297567811029926,308.48,10.492433771156357
mrpc,Qwen/Qwen3-4B,4,4,random,random_0,200,0.755,0.7549448625940836,308.48,10.073921458024415
mrpc,Qwen/Qwen3-4B,4,4,random,random_1,200,0.74,0.7393483709273183,308.48,10.37783870792191
mrpc,Qwen/Qwen3-4B,4,4,random,random_2,200,0.755,0.7549448625940836,308.48,11.294722534992616
mrpc,Qwen/Qwen3-4B,4,4,random,random_3,200,0.73,0.7297567811029926,308.48,10.828814955093549
mrpc,Qwen/Qwen3-4B,4,4,random,random_4,200,0.75,0.7493734335839599,308.48,10.830489296058659
mrpc,Qwen/Qwen3-4B,8,4,canonical,canonical,200,0.76,0.7593984962406015,590.48,14.603335245075868
mrpc,Qwen/Qwen3-4B,8,4,label_grouped,label_grouped,200,0.74,0.7368154671525458,590.48,14.420772073979606
mrpc,Qwen/Qwen3-4B,8,4,alternating,alternating,200,0.755,0.7545028683083244,590.48,14.35267918104364
mrpc,Qwen/Qwen3-4B,8,4,random,random_0,200,0.77,0.7699769976997699,590.48,14.222081288084155
mrpc,Qwen/Qwen3-4B,8,4,random,random_1,200,0.78,0.7798018216394755,590.48,14.36199426704843
mrpc,Qwen/Qwen3-4B,8,4,random,random_2,200,0.765,0.7647117719206027,590.48,14.457731032045558
mrpc,Qwen/Qwen3-4B,8,4,random,random_3,200,0.75,0.7495993589743589,590.48,14.299246598937316
mrpc,Qwen/Qwen3-4B,8,4,random,random_4,200,0.765,0.7649471131004477,590.48,14.570213781029452
mrpc,Qwen/Qwen3-4B,2,5,canonical,canonical,200,0.74,0.7373737373737373,225.265,9.287245624043862
mrpc,Qwen/Qwen3-4B,2,5,label_grouped,label_grouped,200,0.73,0.7286704853783539,225.265,9.134975253939047
mrpc,Qwen/Qwen3-4B,2,5,alternating,alternating,200,0.73,0.7286704853783539,225.265,9.01779406494461
mrpc,Qwen/Qwen3-4B,2,5,random,random_0,200,0.73,0.7286704853783539,225.265,8.970717465897906
mrpc,Qwen/Qwen3-4B,2,5,random,random_1,200,0.74,0.7373737373737373,225.265,8.955458548094612
mrpc,Qwen/Qwen3-4B,2,5,random,random_2,200,0.74,0.7373737373737373,225.265,8.912441124979523
mrpc,Qwen/Qwen3-4B,2,5,random,random_3,200,0.74,0.7373737373737373,225.265,8.943444886113866
mrpc,Qwen/Qwen3-4B,2,5,random,random_4,200,0.74,0.7373737373737373,225.265,8.96444441699714
mrpc,Qwen/Qwen3-4B,4,5,canonical,canonical,200,0.72,0.7144022847817217,375.265,10.754729073843919
mrpc,Qwen/Qwen3-4B,4,5,label_grouped,label_grouped,200,0.74,0.7387197266606371,375.265,10.939343474121415
mrpc,Qwen/Qwen3-4B,4,5,alternating,alternating,200,0.76,0.7584541062801933,375.265,10.701015816041036
mrpc,Qwen/Qwen3-4B,4,5,random,random_0,200,0.75,0.7495993589743589,375.265,10.818190406032954
mrpc,Qwen/Qwen3-4B,4,5,random,random_1,200,0.71,0.7013695808876532,375.265,10.65289714706887
mrpc,Qwen/Qwen3-4B,4,5,random,random_2,200,0.725,0.7229986653572058,375.265,10.949112421905738
mrpc,Qwen/Qwen3-4B,4,5,random,random_3,200,0.76,0.7584541062801933,375.265,10.89970249304315
mrpc,Qwen/Qwen3-4B,4,5,random,random_4,200,0.755,0.7532169927727833,375.265,10.514012840096257
mrpc,Qwen/Qwen3-4B,8,5,canonical,canonical,200,0.73,0.7282608695652173,661.265,15.666607895007473
mrpc,Qwen/Qwen3-4B,8,5,label_grouped,label_grouped,200,0.745,0.7409523809523808,661.265,15.029919787994004
mrpc,Qwen/Qwen3-4B,8,5,alternating,alternating,200,0.745,0.7431442169675908,661.265,15.19522568093089
mrpc,Qwen/Qwen3-4B,8,5,random,random_0,200,0.725,0.7213143827113577,661.265,15.169589697921765
mrpc,Qwen/Qwen3-4B,8,5,random,random_1,200,0.745,0.7449426120877197,661.265,15.195072069036542
mrpc,Qwen/Qwen3-4B,8,5,random,random_2,200,0.72,0.7159090909090909,661.265,15.255619065937935
mrpc,Qwen/Qwen3-4B,8,5,random,random_3,200,0.725,0.7238331952499311,661.265,16.08066569994844
mrpc,Qwen/Qwen3-4B,8,5,random,random_4,200,0.71,0.7081320450885669,661.265,15.285602211995865
